match_id,radiant_win,duration,Support,Initiator,Pusher,Escape,Nuker,Carry,Durable,Disabler,early_game_gold_adv,early_game_xp_adv,radiant_bottom_tier_2,radiant_bottom_tier_1,radiant_middle_tier_2,radiant_middle_tier_1,radiant_top_tier_2,radiant_top_tier_1,dire_bottom_tier_2,dire_bottom_tier_1,dire_middle_tier_2,dire_middle_tier_1,dire_top_tier_2,dire_top_tier_1,radiant_score_adv
7984724518,0,26,1,2,0,3,4,3,2,3,-5586,-4009,0,0,0,0,0,0,1,1,1,1,1,1,-26
7984723523,0,40,1,3,0,2,4,2,3,5,1847,-104,0,0,1,0,0,0,1,0,1,0,0,0,-8
7984724806,0,40,2,1,1,4,4,2,1,4,380,465,0,0,0,0,0,0,1,0,0,0,0,0,-12
7984737209,1,59,2,2,1,1,5,3,3,3,341,-542,0,0,1,0,1,0,0,0,0,0,0,0,14
7984751061,1,32,2,2,2,3,5,3,1,5,2375,2477,1,0,1,0,1,0,0,0,0,0,0,0,24
7984795427,0,37,3,2,1,2,3,2,3,5,-1510,-562,0,0,0,0,0,0,1,0,0,0,0,0,-13
7984800267,0,35,2,2,0,1,5,1,2,5,-442,301,0,0,0,0,0,0,1,0,1,0,1,0,-19
7984841884,1,35,2,3,0,1,4,3,2,4,1008,1719,1,1,1,1,1,1,0,0,0,0,0,0,26
7984844625,0,31,1,1,0,2,3,4,2,2,-2751,-1586,0,0,0,0,0,0,1,0,1,0,1,0,-19
7984847956,0,38,1,3,1,3,5,1,0,4,-1915,-1515,0,0,0,0,0,0,1,0,1,0,1,0,-24
7984865872,1,30,2,2,1,3,4,3,2,5,-1716,-827,1,0,1,0,1,1,0,0,0,0,0,0,0
7984895215,1,28,1,4,0,2,4,3,1,4,1457,1243,1,0,1,0,1,1,0,0,0,0,0,0,15
7984918893,1,41,2,3,1,2,5,2,3,4,2025,970,0,0,1,0,1,0,0,0,1,0,0,0,10
7984902984,1,28,2,3,2,2,5,2,0,3,2295,1810,1,0,1,0,1,1,0,0,0,0,0,0,20
7984925659,0,34,2,2,1,1,3,3,3,5,718,1943,0,0,0,0,0,0,0,0,1,0,1,0,-7
7984954327,1,56,3,1,1,3,5,2,3,4,-10,-2,0,0,0,0,0,0,0,0,1,1,0,0,6
7985003339,1,38,3,3,0,3,5,2,2,5,-1541,-1409,1,0,1,0,1,0,0,0,0,0,0,0,13
7984999796,1,48,2,2,1,2,3,3,1,4,4651,3925,0,0,0,0,0,0,0,0,0,0,0,0,16
7985071171,1,26,2,2,1,1,4,2,3,5,2056,2545,1,1,1,1,1,0,0,0,0,0,0,0,31
7985098075,1,35,2,1,0,2,4,2,3,4,3415,3299,1,0,1,1,1,1,0,0,0,0,0,0,23
7985116716,1,28,2,3,0,2,4,1,1,4,1483,1203,1,1,1,0,1,1,0,0,0,0,0,0,20
7985125189,1,26,0,1,2,3,4,3,2,1,2066,3594,1,1,1,1,1,1,0,0,0,0,0,0,30
7985159955,1,57,1,5,0,1,5,1,3,5,879,997,0,0,0,0,0,0,0,0,0,0,0,0,20
7985191804,1,31,3,5,0,3,4,2,2,5,5008,2978,0,0,1,0,1,0,0,0,0,0,0,0,24
7985570643,1,30,3,1,1,3,3,3,0,2,-1790,-3785,0,0,1,0,1,1,0,0,0,0,0,0,19
7985605372,0,28,2,2,0,3,5,4,1,5,1667,2369,0,0,0,0,0,0,1,0,1,0,1,1,-11
7985638423,0,28,3,2,0,2,5,2,2,5,397,359,0,0,1,1,0,0,1,0,1,1,1,0,-17
7985671673,0,33,2,2,0,1,5,2,2,4,-4273,-2479,0,0,0,0,0,0,1,1,1,0,1,0,-21
7985712980,1,30,3,4,1,3,3,3,2,4,4553,3432,0,0,0,0,0,0,0,0,0,0,0,0,4
7985716258,1,63,2,3,1,2,4,2,2,4,-1663,-1376,0,0,0,0,0,0,0,0,0,0,0,0,1
7985755924,0,31,3,4,0,3,4,3,2,5,-2619,-2052,0,0,0,0,0,0,1,0,1,0,1,0,-12
7985816345,1,60,1,4,0,4,4,3,2,5,1128,-160,0,0,0,0,1,0,0,0,0,0,0,0,16
7985825024,1,32,2,2,0,3,3,3,2,4,189,2199,1,0,1,1,1,1,0,0,0,0,0,0,16
7985833991,0,35,2,1,0,3,4,3,2,2,1057,408,0,0,0,0,0,0,1,1,1,1,1,0,-24
7985841310,1,36,2,1,1,3,4,2,1,1,4966,2006,1,0,1,0,1,1,0,0,1,0,0,0,24
7985848471,1,31,2,1,2,2,4,3,1,2,935,1385,1,0,1,0,1,0,0,0,0,0,0,0,20
7985897146,1,23,3,2,2,2,4,2,1,3,-1430,-704,1,0,1,0,1,0,0,0,1,0,1,0,11
7985903774,1,37,1,4,1,0,2,3,5,4,2449,2073,1,0,1,0,0,0,0,0,0,0,0,0,24
7985914025,0,41,1,3,1,2,5,2,2,4,1893,848,0,0,0,0,0,0,1,0,0,0,0,0,-15
7985933624,1,49,2,3,1,1,4,3,1,4,2632,2093,1,0,1,0,1,1,0,0,0,0,0,0,38
7985929572,1,50,2,3,1,2,4,2,1,5,1086,1038,0,0,0,0,0,0,0,0,0,0,0,0,18
7985939485,0,27,2,2,0,4,3,2,1,3,-1541,-1103,0,0,1,1,0,0,1,1,1,1,1,0,1
7985988462,1,46,1,3,1,1,4,3,2,4,3968,3016,1,0,1,0,1,0,0,0,0,0,0,0,19
7986012894,1,40,1,3,2,3,4,3,3,3,956,641,1,0,1,0,1,0,0,0,0,0,0,0,1
7986032045,0,40,2,0,1,1,3,3,2,3,1689,740,0,0,0,0,0,0,1,1,1,0,0,0,-8
7986037065,1,28,0,3,1,4,3,3,1,4,6148,2999,1,0,1,1,1,1,0,0,0,0,0,0,17
7986033321,1,43,2,3,0,4,4,1,1,4,-201,-888,1,0,0,0,0,0,0,0,0,0,0,0,5
7986103499,0,40,2,1,3,3,3,3,1,1,511,-1793,0,0,0,0,0,0,0,0,0,0,0,0,-9
7986104685,1,44,2,3,0,1,3,3,3,5,1575,995,0,0,0,0,1,0,0,0,0,0,0,0,12
7986115039,1,48,2,2,2,3,4,3,2,4,-1872,-1649,0,0,0,0,0,0,0,0,0,0,0,0,3
7986127357,1,31,2,2,1,3,4,3,3,4,888,1182,1,1,1,1,1,1,0,0,0,0,0,0,19
7986148888,1,37,1,4,1,3,4,2,2,5,5643,4527,1,0,1,0,1,0,0,0,0,0,0,0,25
7986240493,0,26,2,1,1,1,5,2,3,3,-1953,-1867,0,0,0,0,0,0,1,1,1,0,1,0,-27
7986228633,1,73,3,2,0,3,5,2,3,4,1786,1136,0,0,0,0,0,0,0,0,0,0,0,0,-2
7986291528,1,30,3,3,1,3,3,2,1,4,4113,4992,1,0,1,1,1,1,0,0,0,0,0,0,22
7986319611,1,46,1,4,1,1,2,2,3,3,-1284,-1673,0,0,0,0,1,0,0,0,0,0,0,0,10
7986364101,1,34,1,3,1,2,5,3,2,4,1596,982,0,0,0,0,0,0,0,0,0,0,0,0,21
7986449169,1,50,1,4,0,2,5,1,3,5,-757,-1717,0,0,0,1,0,0,0,0,0,0,0,0,2
7986468325,1,24,2,2,0,3,4,2,2,3,-2313,-1172,0,0,1,0,1,1,0,0,1,0,0,0,11
7986471213,1,42,2,4,0,2,3,4,2,5,723,-845,1,0,1,0,1,0,0,0,0,0,0,0,15
7986547163,1,35,2,4,1,3,4,2,1,4,-459,-1101,1,0,1,0,1,1,0,0,0,0,0,0,10
7986582894,0,41,0,4,1,2,4,3,2,4,-1582,-2714,0,0,0,0,0,0,0,0,0,0,1,0,-11
7986595492,0,62,1,2,1,3,4,2,3,4,-584,1510,0,0,0,0,0,0,0,0,1,0,0,0,-1
7986634125,0,27,2,2,0,3,4,2,1,3,-1516,-1900,0,0,0,0,0,0,0,0,0,1,0,0,-11
7986669845,0,52,2,2,1,4,3,3,1,4,-2333,-1856,0,0,0,0,0,0,0,0,1,1,0,0,-29
7986670732,1,36,2,3,1,4,3,3,1,4,-880,-143,0,0,1,0,1,0,0,0,0,0,0,0,18
7986759798,0,43,2,3,2,2,4,2,2,4,447,-802,0,0,0,0,0,0,1,0,0,0,0,0,-19
7986751548,1,30,2,3,1,3,3,1,2,4,3498,2350,1,1,1,1,1,1,0,0,0,0,0,0,26
7986769835,1,32,1,3,1,1,5,3,2,4,3046,1026,1,0,1,1,1,0,0,0,0,0,0,0,24
7986852524,1,32,1,3,2,1,4,4,3,3,-175,1397,1,0,1,0,1,0,0,0,0,1,0,0,16
7986856839,1,27,1,3,0,2,5,2,3,4,1916,2056,1,0,1,1,1,1,0,0,0,0,0,0,38
7986911894,0,30,3,4,1,2,4,1,1,5,-2059,-2247,0,0,0,0,0,0,1,0,1,0,0,0,-6
7986966740,1,27,2,3,0,2,2,3,2,5,245,1879,1,0,1,1,1,1,1,1,0,0,0,0,16
7987005260,1,29,1,3,2,1,4,4,2,3,-1646,-1052,1,0,1,0,1,0,0,0,0,0,0,0,13
7987040222,1,32,3,1,2,2,3,2,2,4,-863,600,1,0,0,0,1,0,0,0,0,0,0,0,8
7987072808,1,21,2,1,0,1,5,2,1,3,308,-1992,1,0,1,1,1,1,1,0,0,0,1,0,15
7987092383,0,33,1,3,1,2,3,3,2,3,1004,211,0,0,0,0,0,0,1,0,0,0,0,0,-9
7987118327,1,30,1,2,1,0,4,2,4,3,-1388,41,0,0,1,0,1,1,1,0,0,1,0,0,12
7987139515,0,29,2,2,1,1,4,3,2,5,3530,879,0,0,0,0,0,0,1,0,1,0,1,0,-9
7987250175,0,27,3,2,2,2,4,3,3,4,2565,2473,1,0,0,0,1,1,1,1,1,0,0,0,-9
7987251633,0,25,2,1,0,4,4,2,1,2,1823,1817,0,0,0,0,1,1,1,0,1,0,1,0,-14
7987271657,1,23,2,2,1,3,4,2,1,4,-767,-651,0,0,1,0,1,1,0,0,0,0,1,0,16
7987276010,1,25,2,1,0,4,2,3,2,3,-2202,-2653,1,0,1,0,1,0,1,1,0,0,1,0,19
7987283140,0,33,3,3,0,2,4,2,2,5,-4488,-1168,0,0,0,0,0,0,1,1,1,0,1,0,-17
7987292272,0,27,1,4,1,1,3,4,4,5,-1108,-1317,0,0,0,0,0,0,1,0,1,0,1,0,-16
7987304770,1,27,2,3,0,1,5,2,1,4,1600,2554,1,0,1,0,1,0,1,0,1,0,0,0,10
7987316892,0,26,4,3,1,2,3,2,3,4,-385,-1825,0,0,1,0,1,0,1,1,1,1,1,0,-25
7987323877,0,23,1,3,2,2,5,3,2,3,67,-167,0,0,0,0,0,0,1,1,1,0,0,0,-9
7987331864,1,23,3,3,0,2,3,5,4,4,1804,295,1,0,1,1,1,1,1,0,0,1,0,0,15
7987333281,1,37,2,1,0,3,3,3,4,4,264,1601,0,0,0,0,0,0,0,0,1,1,0,0,3
7987345783,0,29,2,3,1,2,3,3,2,4,45,-676,0,0,0,0,0,0,0,0,1,0,1,0,-11
7987355369,0,27,2,4,0,2,5,2,2,4,2389,1945,0,0,0,1,0,0,1,0,1,0,1,0,-16
7987368685,0,36,0,2,2,2,3,4,3,4,-208,452,0,0,1,1,0,0,1,0,1,0,0,0,-19
7987375523,0,31,3,2,2,1,3,3,3,4,-1000,-419,1,0,1,0,0,0,1,0,0,0,0,0,-28
7987383799,0,27,2,2,0,2,4,2,1,3,170,597,0,0,1,0,1,0,1,0,1,0,0,0,-9
7987386398,0,32,2,3,0,2,4,2,2,3,-2808,-2747,0,0,0,0,0,0,1,1,1,0,1,0,-28
7987392804,1,35,2,2,1,2,3,2,3,4,3872,2707,1,1,1,0,1,1,0,0,0,0,0,0,16
7987407579,1,31,1,4,1,2,4,2,3,4,2296,2241,0,0,1,0,1,0,1,0,1,0,0,0,7
7987413865,1,35,1,2,0,1,4,3,3,4,519,-2645,0,0,1,0,1,1,0,0,0,0,0,0,14
7987417035,1,41,1,2,2,2,5,2,2,3,-2559,49,0,0,1,0,1,1,0,0,0,0,0,0,6
7987435036,1,58,2,2,2,3,3,3,2,3,-636,975,0,0,0,0,0,0,0,0,0,0,0,0,3
7987439831,1,33,2,2,0,3,3,3,2,4,514,3132,1,0,1,1,1,0,0,0,0,0,0,0,14
7987446091,1,28,2,0,1,0,3,3,2,3,6846,4341,1,0,1,0,1,0,1,0,1,0,0,0,15
7987450020,1,41,2,3,1,3,4,3,2,4,874,-207,0,0,0,0,1,0,0,0,0,0,0,0,2
7987465904,0,36,2,2,0,0,5,3,3,4,1736,1997,0,0,0,0,0,0,1,0,1,0,1,0,-24
7987480026,1,26,3,1,2,2,4,4,1,4,301,308,0,0,1,0,1,1,0,0,0,0,0,0,5
7987486547,0,29,2,3,1,2,3,3,2,5,-412,-87,0,0,0,0,0,0,1,1,1,0,1,0,-17
7987498039,1,32,1,2,1,3,5,3,1,4,1042,-736,1,0,1,1,1,0,0,0,0,1,0,0,27
7987503010,1,33,2,2,0,1,3,2,2,2,-2159,-319,1,0,0,0,1,0,0,0,0,0,0,0,16
7987518188,0,40,3,2,1,3,4,1,1,4,2963,699,0,0,0,0,1,1,0,0,0,0,0,0,2
7987555216,0,30,2,4,1,2,5,3,2,4,-3401,-2354,0,0,0,0,0,0,1,1,1,1,1,0,-16
7987555852,1,35,2,2,2,1,4,2,3,3,-1323,-2594,0,0,1,0,1,0,0,0,0,1,0,0,14
7987582747,0,53,2,2,3,0,5,4,3,3,-3584,-2180,0,0,0,0,0,0,0,0,0,0,0,0,-3
7987597383,0,32,3,3,1,0,4,2,3,4,-1199,-451,0,0,0,0,1,1,1,0,1,0,0,0,-10
7987607912,1,31,3,3,0,0,5,2,2,4,-1023,-871,1,0,1,0,1,0,0,0,1,1,0,0,21
7987616009,1,27,3,2,3,2,4,3,1,3,1978,978,1,0,1,0,1,0,1,0,0,0,0,0,9
7987631994,1,27,1,4,2,2,3,3,3,4,4069,3052,1,0,1,1,1,0,0,0,0,0,0,0,25
7987665824,1,26,2,2,0,3,2,2,2,3,-3824,-2488,1,0,1,0,1,1,1,1,0,0,0,0,12
7987689047,0,27,1,3,0,2,4,3,2,4,-882,-442,0,0,0,0,0,0,1,1,1,0,1,0,-20
7987712743,0,43,1,4,1,1,4,3,2,5,-4510,-3406,0,0,0,0,0,0,0,0,0,0,0,0,-14
7987726552,1,31,2,3,3,0,5,4,2,4,-3640,-4868,1,0,1,0,1,1,1,0,0,0,0,0,13
7987777869,0,49,2,2,1,3,5,3,2,4,3086,417,0,0,0,0,0,0,0,0,0,0,0,0,-4
7987777873,0,28,1,3,0,2,4,3,4,3,-117,-236,0,0,0,0,0,0,1,0,1,0,1,0,-24
7987792185,0,31,2,1,1,0,5,2,1,2,634,1613,0,0,0,0,1,0,1,1,1,0,1,0,-21
7987826374,0,25,1,3,1,2,4,4,3,3,70,-1239,0,0,1,0,1,0,1,1,1,0,1,0,-20
7987812524,0,55,2,2,0,1,5,4,2,4,5008,2695,0,0,0,0,0,0,0,0,1,0,0,0,9
7987863849,1,32,3,2,1,3,4,2,0,3,-2880,-5325,1,0,1,0,1,0,0,0,0,0,0,0,15
7987867968,1,25,1,4,1,4,5,1,2,4,-1602,-800,1,0,1,0,1,1,1,0,0,0,0,0,7
7987899150,0,38,1,3,1,2,3,3,2,3,-1475,-812,0,0,0,0,0,0,0,0,0,0,1,0,-31
7987902546,0,33,2,1,1,1,4,3,2,3,-2971,-1888,0,1,0,1,0,0,1,0,1,0,1,0,-21
7987927143,0,33,3,2,0,1,5,3,0,5,83,-235,1,0,0,0,1,0,0,0,0,0,1,0,-12
7987959167,1,38,1,3,0,2,5,2,2,3,838,853,1,0,1,0,1,0,0,0,0,0,0,0,12
7987984693,1,28,1,1,2,4,3,2,1,2,767,238,1,0,1,1,1,1,0,0,0,0,0,0,13
7987990536,0,33,2,1,3,3,5,3,1,4,395,670,0,0,0,0,0,0,1,0,1,0,1,0,-20
7988073953,0,42,2,4,2,1,5,3,3,5,2845,-873,0,0,0,0,0,0,1,0,0,0,1,0,-13
7988087090,0,38,3,2,0,3,5,2,2,3,3809,1717,0,0,1,1,0,0,1,1,0,0,1,0,-4
7988179456,0,34,2,3,2,3,4,3,1,4,-2711,-1766,0,0,1,1,0,0,1,1,1,1,1,0,-30
7988186431,1,23,2,4,2,4,2,4,2,5,3391,1556,1,0,1,1,1,1,0,0,0,0,0,0,9
7988239951,0,29,2,3,1,2,4,3,2,5,-553,-692,0,0,0,0,0,0,1,0,1,0,1,0,-1
7988262016,0,27,1,3,2,2,3,2,1,4,-2777,-3020,0,0,0,0,0,0,1,1,1,0,1,0,-25
7988289712,0,36,2,1,1,1,4,3,4,5,-281,346,0,0,0,1,0,0,1,1,1,0,1,0,-23
7988333817,1,37,2,2,1,1,5,1,2,3,-2808,-266,0,0,0,0,0,0,0,0,0,0,0,0,6
7988338656,0,32,2,2,0,2,4,3,1,3,-156,1940,0,0,0,1,0,0,1,1,1,0,1,0,-10
7988386278,0,31,3,3,0,2,2,3,2,4,-124,-614,0,0,1,1,0,0,1,0,0,0,0,0,7
7988417475,1,26,2,0,1,2,3,3,2,3,2788,3302,0,0,0,0,1,0,0,0,0,0,0,0,0
7988443686,0,28,1,2,0,1,5,4,2,4,-2709,-2327,0,0,0,0,1,0,1,1,1,0,1,0,-9
7988466451,1,39,2,2,2,0,3,3,2,3,-917,-594,0,0,0,0,1,0,0,0,0,0,0,0,0
7988474098,0,36,2,3,0,3,3,3,3,5,-3345,-2910,0,0,0,0,0,0,1,0,1,0,1,0,-22
7988495156,1,31,2,3,0,1,4,2,2,3,1568,2323,1,0,0,0,1,1,0,0,0,0,0,0,13
7988515816,1,42,1,4,0,3,4,2,3,5,793,110,0,0,1,0,1,0,0,0,0,0,0,0,10
7988517842,0,35,1,2,2,3,4,5,1,4,912,-250,0,0,0,1,1,0,0,0,1,0,0,0,-4
7988603827,1,28,2,1,0,3,4,2,1,3,1919,1851,0,0,0,0,1,1,1,0,0,0,0,0,11
7988605224,0,29,2,2,0,3,5,3,2,5,877,443,0,0,0,0,0,0,1,0,1,0,1,0,-34
7988626956,1,32,1,3,1,2,5,4,3,5,-2383,-1274,0,0,1,0,1,1,0,0,0,0,0,0,9
7988630262,1,36,3,4,0,2,3,2,1,4,1319,-150,0,0,1,0,0,0,0,0,1,0,0,0,13
7988633817,1,23,1,2,2,3,4,4,3,4,242,191,1,1,1,1,1,1,0,0,0,0,0,0,27
7988659368,0,32,2,2,1,1,5,3,2,3,4185,4844,0,0,0,0,0,0,0,0,0,0,1,0,-24
7988660360,1,28,2,3,0,3,4,2,4,4,302,-61,1,0,1,0,1,1,0,0,0,1,0,0,19
7988674699,1,33,2,2,1,3,4,1,1,3,-2491,931,1,0,1,0,1,0,0,0,1,0,1,0,20
7988683945,0,26,2,2,1,0,4,4,2,3,-732,-773,0,0,0,0,1,1,0,0,1,0,1,0,-3
7988685660,1,41,1,4,1,3,4,3,1,4,-928,-1684,0,0,0,0,1,0,0,0,1,0,0,0,18
7988701557,0,38,1,2,0,3,5,2,2,3,6140,3821,0,0,1,1,0,0,0,0,0,0,0,0,21
7988709385,1,23,1,4,1,1,5,3,3,4,1563,1548,1,0,1,1,1,0,1,1,0,0,1,0,19
7988737082,1,26,2,3,0,4,4,2,2,5,-1567,-1234,0,0,1,0,1,1,1,0,0,1,0,0,15
7988740461,1,27,1,4,1,1,4,1,1,4,-1052,-10,0,0,1,0,1,0,1,0,0,0,1,0,9
7988741280,0,29,0,2,0,4,2,2,0,2,-3565,-1366,0,0,0,0,0,0,1,1,1,1,1,0,-15
7988745069,1,31,2,3,1,3,4,2,2,4,1621,1170,1,0,1,0,1,0,0,0,1,0,0,0,34
7988765632,0,30,2,4,0,3,5,1,3,4,317,-1134,0,0,0,0,1,1,1,1,1,0,0,0,-12
7988778511,1,24,1,2,1,2,5,3,2,4,3247,4301,0,0,1,1,1,1,0,0,0,0,1,0,30
7988782304,0,37,2,5,0,3,4,1,3,5,-3433,-981,0,0,0,0,0,0,1,0,1,0,1,0,-16
7988782816,0,44,3,3,1,2,5,1,2,4,-1798,-1559,0,0,1,1,0,0,0,0,0,0,0,0,-2
7988802133,1,29,4,2,2,3,4,2,2,5,374,-648,0,0,1,0,1,0,1,0,0,0,0,0,4
7988804319,0,37,1,3,1,3,4,3,2,5,1142,951,0,0,0,1,0,0,0,0,0,0,0,0,-5
7988811305,0,35,1,4,1,2,5,2,2,4,-892,-1146,0,0,0,0,1,0,0,0,1,0,1,0,-18
7988828937,0,37,1,3,1,1,5,2,2,4,2538,-82,0,0,0,0,0,0,1,0,1,0,1,0,-5
7988838393,1,32,4,1,1,1,3,3,3,3,869,578,0,0,1,0,1,1,1,0,0,0,0,0,13
7988845693,0,28,3,3,0,1,5,2,1,4,-959,-1006,0,0,0,0,1,0,1,0,1,0,1,0,-12
7988855303,1,41,2,1,1,2,5,3,2,2,-2100,-739,1,0,1,0,1,0,0,0,0,0,0,0,13
7988864023,0,41,1,2,1,2,5,2,2,2,1523,1396,1,0,0,0,0,0,0,0,0,0,0,0,-5
7988875702,0,25,1,2,1,1,5,3,2,2,-3178,-4287,0,0,0,0,0,0,1,1,1,1,1,0,-43
7988880044,1,24,2,5,1,1,3,2,3,5,2383,2180,1,0,1,1,1,1,0,0,0,0,0,0,35
7988880439,0,28,2,3,0,2,4,2,3,5,-380,704,0,0,0,0,0,0,1,0,1,0,1,0,-27
7988920070,0,27,3,2,1,2,4,2,0,4,-2663,-2168,0,0,0,1,1,0,1,1,1,0,1,0,-10
7988920025,1,54,2,2,1,4,5,3,2,4,-492,-3825,1,0,0,0,1,0,0,0,0,0,0,0,8
7988934162,0,30,1,4,0,2,2,2,2,5,-1898,-227,0,0,0,0,0,0,1,0,1,0,1,0,-23
7988954230,0,23,1,3,2,1,4,1,1,4,-3884,-3278,0,0,0,0,0,0,1,1,1,0,1,0,-18
7988945441,1,26,1,5,1,2,5,2,1,5,360,291,1,0,1,0,1,1,0,0,1,1,0,0,18
7989005458,0,25,2,4,0,0,4,2,3,4,1382,1511,0,0,0,0,1,0,1,0,1,1,1,1,-16
7989006827,1,43,1,4,0,3,3,1,2,4,528,619,0,0,0,0,1,0,0,0,0,0,0,0,16
7989007918,1,45,0,4,1,2,4,3,2,4,654,901,1,0,0,0,1,0,0,0,0,0,0,0,20
7989017423,1,23,1,4,1,1,4,2,4,4,304,2185,1,1,1,1,1,0,0,0,0,0,1,0,29
7989019683,0,29,2,2,0,1,5,1,2,4,631,27,0,0,0,0,1,0,1,0,1,0,1,0,-20
7989069711,0,29,1,3,1,2,4,3,3,4,-1570,-3307,0,0,0,0,1,1,1,0,1,0,0,0,-13
7989075883,1,28,2,3,0,2,5,3,1,3,923,1563,1,0,1,1,1,1,1,0,0,0,1,0,27
7989114385,0,44,1,3,2,0,4,2,3,4,-3543,-5558,0,0,0,1,0,0,1,0,0,0,0,0,-9
7989137825,0,25,1,1,2,0,3,4,1,4,240,-234,0,0,0,0,1,1,1,0,1,0,1,0,-6
7989146986,1,42,1,3,1,0,4,2,3,3,5365,5365,1,0,0,0,1,0,0,0,0,0,1,0,14
7989161254,1,30,1,2,2,2,3,3,1,4,3361,2177,1,0,1,1,1,0,0,0,0,0,0,0,22
7989193443,1,27,3,2,1,3,5,3,0,3,2561,3274,0,0,1,0,1,1,1,0,0,0,1,0,6
7989228274,0,62,2,2,0,3,5,3,2,5,314,-433,0,0,0,0,0,0,0,0,0,0,0,0,-7
7989247237,0,32,1,3,1,2,4,3,2,5,1041,1196,0,0,0,0,0,0,1,0,1,0,1,0,-23
7989246533,1,40,1,3,1,2,4,1,1,3,-252,522,0,0,0,0,1,0,0,0,0,0,0,0,3
7989252558,1,32,3,3,0,0,5,3,2,5,-2877,-3317,1,0,1,0,1,1,0,0,0,1,0,0,-5
7989291758,1,26,3,3,1,1,3,2,1,4,1117,674,1,0,1,1,1,1,1,1,0,0,0,0,18
7989315055,1,24,2,2,0,1,5,1,1,4,1701,1989,1,0,1,0,1,1,0,0,1,0,0,0,10
7989340975,0,32,3,1,1,0,5,3,2,3,689,2735,0,0,0,0,0,0,0,0,0,0,0,0,-6
7989363919,1,27,1,4,0,1,4,3,3,5,579,261,1,0,1,0,1,0,0,0,0,0,0,0,26
7989366566,1,36,2,1,3,1,5,2,2,3,4367,3491,1,0,1,0,1,1,0,0,0,0,0,0,7
7989372115,1,37,1,4,0,4,3,1,1,4,2381,1181,1,0,1,0,1,1,0,0,0,0,0,0,15
7989412306,0,44,1,2,0,3,3,3,2,3,-2117,-224,0,0,0,0,0,0,0,0,0,0,0,0,-23
7989428660,1,21,2,1,2,3,3,3,3,3,5167,3846,1,1,1,1,1,1,0,0,1,1,0,0,31
7989460715,0,42,1,1,1,2,4,3,2,4,-1068,-364,0,0,0,0,0,0,1,1,0,0,1,0,-12
7989467059,0,33,2,2,1,2,3,1,2,3,-916,1234,0,0,0,0,0,0,1,1,1,0,0,0,-13
7989496788,0,48,0,2,2,0,4,4,2,4,-760,202,0,0,0,0,0,0,0,0,0,0,0,0,-23
7989548782,1,34,1,3,2,1,4,2,2,3,-2532,-597,1,0,1,0,0,0,0,0,0,0,0,0,13
7989547624,0,51,2,3,0,1,2,2,3,5,555,-116,0,0,0,0,0,0,0,0,0,0,0,0,-4
7989575434,0,27,1,1,0,1,4,4,2,3,2854,3075,0,0,1,0,0,0,1,0,1,0,1,0,-8
7989631609,0,31,2,3,1,1,3,3,2,4,-1243,-714,0,0,0,0,1,0,1,0,1,0,1,0,-24
7989654563,1,42,1,3,1,1,5,3,4,5,-101,-85,1,0,0,0,0,0,0,0,0,0,0,0,4
7989677655,1,29,2,3,1,1,4,3,1,3,-3298,-2254,1,0,1,0,1,1,0,0,1,0,1,0,13
7989719718,0,32,0,3,1,0,3,3,2,4,-1209,788,0,0,0,0,1,0,1,1,0,0,0,0,-7
7989751181,1,37,3,3,2,2,3,3,2,4,-2158,-2240,0,0,1,0,1,0,0,0,0,0,0,0,0
7989784605,0,29,2,4,1,2,4,2,3,4,-3735,-3515,0,0,1,0,0,0,1,0,0,0,0,0,-9
7989806294,1,31,1,3,0,3,2,2,3,4,185,1256,0,0,1,0,1,0,0,0,0,0,0,0,9
7989824792,1,29,1,2,0,0,4,3,3,4,-1746,-845,1,0,1,0,1,1,0,0,0,0,1,0,19
7989843299,1,27,1,3,2,2,3,3,3,4,1478,1570,1,0,1,0,1,1,1,0,0,0,0,0,10
7989867498,0,25,2,1,2,0,4,2,0,2,-2223,-333,0,0,1,0,1,0,1,0,1,0,1,0,-13
7989911749,1,25,2,1,1,2,4,3,2,4,-1897,-1552,1,0,1,1,1,1,0,0,0,0,1,0,16
7989933781,0,27,1,3,1,3,3,3,3,4,-2231,-1716,0,0,0,0,0,0,1,0,1,0,1,0,-18
7989934328,0,27,3,3,2,1,4,2,2,5,-461,-1578,0,0,0,0,1,1,1,1,1,0,1,0,-11
7989935060,1,31,3,2,0,3,4,3,1,4,-685,-987,1,0,1,0,1,0,0,0,0,0,0,0,24
7989955763,0,29,3,2,2,1,4,2,1,5,2980,4314,0,0,0,0,0,0,1,0,1,0,1,0,-15
7989957131,0,33,3,2,1,1,5,2,1,4,383,61,0,0,0,1,0,0,1,1,1,0,1,0,-27
7989960085,1,30,2,3,1,3,4,2,0,5,-2110,-2298,1,0,1,1,1,0,0,0,0,0,1,0,9
7989979181,0,32,1,4,2,2,4,4,3,5,-1623,-2786,0,0,0,1,0,0,1,1,0,0,1,0,-7
7989984704,1,29,1,2,0,2,3,2,2,2,973,-1457,1,0,1,0,1,1,0,0,0,0,1,0,18
7989984671,1,34,1,1,1,1,4,4,4,3,569,-28,0,0,1,0,1,0,0,0,1,1,0,0,17
7989996066,1,40,1,3,2,2,5,3,2,4,1296,1645,1,0,0,0,1,0,0,0,0,0,0,0,15
7990005886,1,23,5,3,1,2,4,1,2,5,-179,-890,0,0,1,0,1,0,1,0,0,0,1,0,10
